  Az [deg]         El [deg]         1d angle [deg]   Hor amp [dB]     Hor phase [deg]  Vert amp [dB]    Vert phase[deg]
  8.50000000e+000  0.00000000e+000  8.50000000e+000  2.98357589e+000 -6.56603344e+001 -2.17436841e+001  4.66045711e+001
  8.60000000e+000  0.00000000e+000  8.60000000e+000  3.07246948e+000 -6.50730136e+001 -3.03311839e+001  1.08487985e+002
  8.70000000e+000  0.00000000e+000  8.70000000e+000  2.99608468e+000 -6.44796916e+001 -2.27972264e+001 -1.78055041e+002
  8.80000000e+000  0.00000000e+000  8.80000000e+000  2.75750411e+000 -6.38802779e+001 -1.73677759e+001 -1.65482609e+002
  8.90000000e+000  0.00000000e+000  8.90000000e+000  2.35349931e+000 -6.32747427e+001 -1.41645854e+001 -1.60618370e+002
  9.00000000e+000  0.00000000e+000  9.00000000e+000  1.77401693e+000 -6.26631142e+001 -1.20023762e+001 -1.57782326e+002
  9.10000000e+000  0.00000000e+000  9.10000000e+000  1.00047555e+000 -6.20454900e+001 -1.04492870e+001 -1.55754683e+002
  9.20000000e+000  0.00000000e+000  9.20000000e+000  2.20939146e-003 -6.14220710e+001 -9.30657989e+000 -1.54122367e+002
  9.30000000e+000  0.00000000e+000  9.30000000e+000 -1.27057761e+000 -6.07932411e+001 -8.46808731e+000 -1.52706439e+002
  9.40000000e+000  0.00000000e+000  9.40000000e+000 -2.90146510e+000 -6.01597593e+001 -7.87168330e+000 -1.51415855e+002
  9.50000000e+000  0.00000000e+000  9.50000000e+000 -5.04178779e+000 -5.95232938e+001 -7.47913009e+000 -1.50198254e+002
  9.60000000e+000  0.00000000e+000  9.60000000e+000 -8.00476885e+000 -5.88882733e+001 -7.26661085e+000 -1.49020038e+002
  9.70000000e+000  0.00000000e+000  9.70000000e+000 -1.26205881e+001 -5.82714629e+001 -7.21994159e+000 -1.47857062e+002
  9.80000000e+000  0.00000000e+000  9.80000000e+000 -2.30207761e+001 -5.78424957e+001 -7.33211794e+000 -1.46689593e+002
  9.90000000e+000  0.00000000e+000  9.90000000e+000 -2.10209249e+001  1.23438023e+002 -7.60221066e+000 -1.45499011e+002
  1.00000000e+001  0.00000000e+000  1.00000000e+001 -1.23250154e+001  1.23946448e+002 -8.03521947e+000 -1.44264965e+002
